id,data_lotu,numer_lotu,linia_lotnicza,kierunek,czas_planowany,czas_rzeczywisty,status,ostatnia_aktualizacja
1997,2026-04-19,LO 3906,LO,WARSZAWA (WAW),2026-04-19 14:54:00,2026-04-19 15:38:00,Wystartował 15:38,2026-04-27 18:13:07
1998,2026-04-19,LO 3908,LO,WARSZAWA (WAW),2026-04-19 12:17:00,2026-04-19 12:44:00,Wystartował 12:44,2026-04-27 18:13:07
1999,2026-04-19,LO 3910,LO,WARSZAWA (WAW),2026-04-19 05:38:00,2026-04-19 05:45:00,Wystartował 05:45,2026-04-27 18:13:07
2000,2026-04-19,LO 3920,LO,WARSZAWA (WAW),2026-04-19 13:46:00,2026-04-19 14:01:00,Wystartował 14:01,2026-04-27 18:13:07
2001,2026-04-19,LO 3924,LO,WARSZAWA (WAW),2026-04-19 18:25:00,2026-04-19 18:46:00,Wystartował 18:46,2026-04-27 18:13:07
2002,2026-04-19,LS 950,LS,MANCHESTER (MAN),2026-04-19 21:07:00,2026-04-19 21:27:00,Wystartował 21:27,2026-04-27 18:13:07
2003,2026-04-19,LX 1371,LX,ZURYCH (ZRH),2026-04-19 09:42:00,2026-04-19 09:58:00,Wystartował 09:58,2026-04-27 18:13:07
2004,2026-04-19,LX 1373,LX,ZURYCH (ZRH),2026-04-19 14:50:00,2026-04-19 15:08:00,Wystartował 15:08,2026-04-27 18:13:07
2005,2026-04-19,LX 1375,LX,ZURYCH (ZRH),2026-04-19 19:45:00,2026-04-19 20:04:00,Wystartował 20:04,2026-04-27 18:13:07
2006,2026-04-19,OS 680,OS,WIEDEŃ (VIE),2026-04-19 14:51:00,2026-04-19 14:59:00,Wystartował 14:59,2026-04-27 18:13:07
2007,2026-04-19,PC 1503,PC,ANTALIA (AYT),2026-04-19 18:50:00,2026-04-19 19:07:00,Wystartował 19:07,2026-04-27 18:13:07
2008,2026-04-19,SK 1736,SK,KOPENHAGA (CPH),2026-04-19 10:03:00,2026-04-19 10:11:00,Wystartował 10:11,2026-04-27 18:13:07
2009,2026-04-19,SK 1800,SK,KOPENHAGA (CPH),2026-04-19 20:08:00,2026-04-19 20:05:00,Wystartował 20:05,2026-04-27 18:13:07
2010,2026-04-19,SN 2548,SN,BRUKSELA (BRU),2026-04-19 18:22:00,2026-04-19 18:37:00,Wystartował 18:37,2026-04-27 18:13:07
2011,2026-04-19,TK 1272,TK,STAMBUŁ (IST),2026-04-19 09:30:00,,Odwołany,2026-04-27 18:13:07
2012,2026-04-19,TK 1274,TK,STAMBUŁ (IST),2026-04-19 20:20:00,2026-04-19 20:30:00,Wystartował 20:30,2026-04-27 18:13:07
2013,2026-04-19,W4 6742,W4,WENECJA (VCE),2026-04-19 17:05:00,2026-04-19 17:26:00,Wystartował 17:26,2026-04-27 18:13:07
2014,2026-04-19,W6 2007,W6,LONDYN GATWICK (LGW),2026-04-19 05:59:00,2026-04-19 06:09:00,Wystartował 06:09,2026-04-27 18:13:07
2015,2026-04-19,W6 2027,W6,GENUA (GOA),2026-04-19 06:30:00,2026-04-19 06:32:00,Wystartował 06:32,2026-04-27 18:13:07
2016,2026-04-19,W6 2029,W6,STUTTGART (STR),2026-04-19 18:10:00,2026-04-19 18:20:00,Wystartował 18:20,2026-04-27 18:13:07
2017,2026-04-19,W6 2033,W6,OSLO GARDERMOEN (OSL),2026-04-19 12:58:00,2026-04-19 13:08:00,Wystartował 13:08,2026-04-27 18:13:07
2018,2026-04-19,W6 2035,W6,BERGEN (BGO),2026-04-19 10:25:00,2026-04-19 11:45:00,Opóźnienie +80 min; Wystartował 11:45,2026-04-27 18:13:07
2019,2026-04-19,W6 2039,W6,WILNO (VNO),2026-04-19 06:44:00,2026-04-19 06:29:00,Wystartował 06:29,2026-04-27 18:13:07
2020,2026-04-19,W6 2043,W6,STAVANGER (SVG),2026-04-19 18:00:00,2026-04-19 18:18:00,Wystartował 18:18,2026-04-27 18:13:07
2021,2026-04-19,W6 2045,W6,TALLINN (TLL),2026-04-19 14:04:00,2026-04-19 14:14:00,Wystartował 14:14,2026-04-27 18:13:07
2022,2026-04-19,W6 2047,W6,BARCELONA (BCN),2026-04-19 05:32:00,2026-04-19 05:38:00,Wystartował 05:38,2026-04-27 18:13:07
2023,2026-04-19,W6 2049,W6,BILBAO (BIO),2026-04-19 16:10:00,2026-04-19 16:28:00,Wystartował 16:28,2026-04-27 18:13:07
2024,2026-04-19,W6 2051,W6,LARNAKA  (LCA),2026-04-19 05:36:00,2026-04-19 05:41:00,Wystartował 05:41,2026-04-27 18:13:07
2025,2026-04-19,W6 2057,W6,BUKARESZT BANEASA (BBU),2026-04-19 13:45:00,2026-04-19 13:30:00,Wystartował 13:30,2026-04-27 18:13:07
2026,2026-04-19,W6 2061,W6,RZYM FIUMICINO (FCO),2026-04-19 18:36:00,2026-04-19 18:43:00,Wystartował 18:43,2026-04-27 18:13:07
2027,2026-04-19,W6 2067,W6,MEDIOLAN MALPENSA (MXP),2026-04-19 19:05:00,2026-04-19 19:19:00,Wystartował 19:19,2026-04-27 18:13:07
2028,2026-04-19,W6 2071,W6,NICEA (NCE),2026-04-19 08:11:00,2026-04-19 07:56:00,Wystartował 07:56,2026-04-27 18:13:07
2029,2026-04-19,W6 2073,W6,MALAGA (AGP),2026-04-19 15:11:00,2026-04-19 15:32:00,Wystartował 15:32,2026-04-27 18:13:07
2030,2026-04-19,W6 2075,W6,EINDHOVEN (EIN),2026-04-19 12:45:00,2026-04-19 12:48:00,Wystartował 12:48,2026-04-27 18:13:07
2031,2026-04-19,W6 2079,W6,WALENCJA (VLC),2026-04-19 06:36:00,2026-04-19 07:14:00,Wystartował 07:14,2026-04-27 18:13:07
2032,2026-04-19,W6 2091,W6,LYON (LYS),2026-04-19 10:25:00,2026-04-19 10:31:00,Wystartował 10:31,2026-04-27 18:13:07
2033,2026-04-19,W6 2095,W6,BARCELONA (BCN),2026-04-19 16:28:00,2026-04-19 16:25:00,Wystartował 16:25,2026-04-27 18:13:07
2034,2026-04-19,W6 4454,W6,SOFIA (SOF),2026-04-19 13:50:00,2026-04-19 14:14:00,Wystartował 14:14,2026-04-27 18:13:07
2035,2026-04-19,W6 5178,W6,TIRANA (TIA),2026-04-19 12:50:00,2026-04-19 13:03:00,Wystartował 13:03,2026-04-27 18:13:07
2036,2026-04-21,A3 869,A3,ATENY (ATH),2026-04-21 17:20:00,2026-04-21 17:18:00,Wystartował 17:18,2026-04-27 18:13:07
2037,2026-04-21,AF 1879,AF,PARYŻ (CDG),2026-04-21 15:00:00,2026-04-21 15:18:00,Wystartował 15:18,2026-04-27 18:13:07
2038,2026-04-21,AY 1162,AY,HELSINKI (HEL),2026-04-21 08:55:00,2026-04-21 09:14:00,Wystartował 09:14,2026-04-27 18:13:07
2039,2026-04-21,AY 1164,AY,HELSINKI (HEL),2026-04-21 18:55:00,2026-04-21 18:57:00,Wystartował 18:57,2026-04-27 18:13:07
2040,2026-04-21,AY 1166,AY,HELSINKI (HEL),2026-04-21 12:31:00,2026-04-21 12:18:00,Wystartował 12:18,2026-04-27 18:13:07
2041,2026-04-21,BA 873,BA,LONDYN HEATHROW (LHR),2026-04-21 13:40:00,2026-04-21 13:25:00,Wystartował 13:25,2026-04-27 18:13:07
2042,2026-04-21,D8 3563,D8,KOPENHAGA (CPH),2026-04-21 14:00:00,2026-04-21 14:02:00,Wystartował 14:02,2026-04-27 18:13:07
2043,2026-04-21,D8 3806,D8,SZTOKHOLM ARLANDA (ARN),2026-04-21 09:10:00,2026-04-21 09:18:00,Wystartował 09:18,2026-04-27 18:13:07
2044,2026-04-21,DY 1029,DY,BERGEN (BGO),2026-04-21 13:01:00,2026-04-21 13:03:00,Wystartował 13:03,2026-04-27 18:13:07
2045,2026-04-21,DY 1037,DY,STAVANGER (SVG),2026-04-21 13:05:00,2026-04-21 13:07:00,Wystartował 13:07,2026-04-27 18:13:07
2046,2026-04-21,DY 1039,DY,TRONDHEIM (TRD),2026-04-21 19:50:00,2026-04-21 19:57:00,Wystartował 19:57,2026-04-27 18:13:07
2047,2026-04-21,DY 1041,DY,OSLO GARDERMOEN (OSL),2026-04-21 12:24:00,2026-04-21 12:38:00,Wystartował 12:38,2026-04-27 18:13:07
2048,2026-04-21,DY 1043,DY,OSLO GARDERMOEN (OSL),2026-04-21 21:32:00,2026-04-21 21:30:00,Wystartował 21:30,2026-04-27 18:13:07
2049,2026-04-21,EJU 4668,EJU,PARYŻ (CDG),2026-04-21 09:02:00,2026-04-21 09:02:00,Wystartował 09:02,2026-04-27 18:13:07
2050,2026-04-21,EJU 4670,EJU,PARYŻ (CDG),2026-04-21 21:16:00,2026-04-21 21:52:00,Wystartował 21:52,2026-04-27 18:13:07
2051,2026-04-21,EN 8343,EN,MONACHIUM (MUC),2026-04-21 16:44:00,2026-04-21 16:44:00,Wystartował 16:44,2026-04-27 18:13:07
2052,2026-04-21,ENT 4753,ENT,MARSA ALAM (RMF),2026-04-21 15:20:00,2026-04-21 15:34:00,Wystartował 15:34,2026-04-27 18:13:07
2053,2026-04-21,EW 9733,EW,DUSSELDORF (DUS),2026-04-21 13:00:00,2026-04-21 13:18:00,Wystartował 13:18,2026-04-27 18:13:07
2054,2026-04-21,EZY 2938,EZY,BRISTOL (BRS),2026-04-21 11:25:00,2026-04-21 11:18:00,Wystartował 11:18,2026-04-27 18:13:07
2055,2026-04-21,EZY 3054,EZY,BELFAST (BFS),2026-04-21 11:00:00,2026-04-21 11:06:00,Wystartował 11:06,2026-04-27 18:13:07
2056,2026-04-21,EZY 3314,EZY,EDYNBURG (EDI),2026-04-21 10:30:00,2026-04-21 11:11:00,Wystartował 11:11,2026-04-27 18:13:07
2057,2026-04-21,EZY 8822,EZY,LONDYN GATWICK (LGW),2026-04-21 13:24:00,2026-04-21 13:43:00,Wystartował 13:43,2026-04-27 18:13:07
2058,2026-04-21,EZY 8824,EZY,LONDYN GATWICK (LGW),2026-04-21 22:05:00,2026-04-21 22:29:00,Wystartował 22:29,2026-04-27 18:13:07
2059,2026-04-21,FR 042,FR,EINDHOVEN (EIN),2026-04-21 08:37:00,2026-04-21 08:40:00,Wystartował 08:40,2026-04-27 18:13:07
2060,2026-04-21,FR 083,FR,RZYM CIAMPINO (CIA),2026-04-21 10:55:00,2026-04-21 10:48:00,Wystartował 10:48,2026-04-27 18:13:07
2061,2026-04-21,FR 1313,FR,SEWILLA (SVQ),2026-04-21 16:55:00,2026-04-21 17:03:00,Wystartował 17:03,2026-04-27 18:13:07
2062,2026-04-21,FR 1466,FR,BIRMINGHAM (BHX),2026-04-21 11:18:00,2026-04-21 11:26:00,Wystartował 11:26,2026-04-27 18:13:07
2063,2026-04-21,FR 1469,FR,RZYM CIAMPINO (CIA),2026-04-21 18:16:00,2026-04-21 18:33:00,Wystartował 18:33,2026-04-27 18:13:07
2064,2026-04-21,FR 1725,FR,EAST MIDLANDS (EMA),2026-04-21 21:45:00,2026-04-21 22:11:00,Wystartował 22:11,2026-04-27 18:13:07
2065,2026-04-21,FR 1812,FR,LONDYN LUTON (LTN),2026-04-21 18:21:00,2026-04-21 18:34:00,Wystartował 18:34,2026-04-27 18:13:07
2066,2026-04-21,FR 1902,FR,DUBLIN (DUB),2026-04-21 06:00:00,2026-04-21 06:16:00,Wystartował 06:16,2026-04-27 18:13:07
